case,expert_ranking,proxy,aggregation,spearman_mean_Uni1,spearman_std_Uni1,kendall_mean_Uni1,kendall_std_Uni1,n_Uni1,spearman_mean_Uni2,spearman_std_Uni2,kendall_mean_Uni2,kendall_std_Uni2,n_Uni2,delta_spearman,delta_kendall,abs_delta_spearman,abs_delta_kendall
CASE1_strict,2-5-7-6,readTime,median,0.4,0,0.333333333,0,4,0,0,0,0,4,0.4,0.333333333,0.4,0.333333333
CASE1_strict,2-5-7-6,log_readTime,per_student,0.105405405,0.629863111,0.076576577,0.551539743,37,0.371428571,0.517450579,0.333333333,0.43643578,7,-0.266023166,-0.256756757,0.266023166,0.256756757
CASE1_strict,2-5-7-6,log_readTime,avg,0.8,0,0.666666667,0,4,0.4,0,0.333333333,0,4,0.4,0.333333333,0.4,0.333333333
CASE1_strict,2-5-7-6,log_readTime,median,0.4,0,0.333333333,0,4,0,0,0,0,4,0.4,0.333333333,0.4,0.333333333
CASE1_strict,2-5-7-6,time_function,per_student,0.054054054,0.545544407,0.031531532,0.45822126,37,0.371428571,0.56999821,0.333333333,0.503952631,7,-0.317374517,-0.301801802,0.317374517,0.301801802
CASE1_strict,2-5-7-6,time_function,avg,0.4,0,0.333333333,0,4,1,0,1,0,4,-0.6,-0.666666667,0.6,0.666666667
CASE1_strict,2-5-7-6,time_function,median,1,0,1,0,4,0.8,0,0.666666667,0,4,0.2,0.333333333,0.2,0.333333333
CASE1_strict,2-5-7-6,time_output,per_student,0.486486486,0.520998087,0.414414414,0.467601415,37,0.628571429,0.296234876,0.523809524,0.338396914,7,-0.142084942,-0.109395109,0.142084942,0.109395109
CASE1_strict,2-5-7-6,time_output,avg,1,0,1,0,4,1,0,1,0,4,0,0,0,0
CASE1_strict,2-5-7-6,time_output,median,1,0,1,0,4,1,0,1,0,4,0,0,0,0
CASE1_strict,2-5-7-6,time_syntaxBL,per_student,-0.162162162,0.510088149,-0.13963964,0.412844657,37,-0.528571429,0.341066754,-0.404761905,0.279698574,7,0.366409266,0.265122265,0.366409266,0.265122265
CASE1_strict,2-5-7-6,time_syntaxBL,avg,-0.8,0,-0.666666667,0,4,-0.8,0,-0.666666667,0,4,0,0,0,0
CASE1_strict,2-5-7-6,time_syntaxBL,median,-0.6,0.2,-0.5,0.166666667,4,-0.8,0,-0.666666667,0,4,0.2,0.166666667,0.2,0.166666667
CASE1_strict,2-5-7-6,time_scaleSM,per_student,-0.013513514,0.542348328,1.05E-17,0.453547909,37,0.057142857,0.536808407,0.071428571,0.416496564,7,-0.070656371,-0.071428571,0.070656371,0.071428571
CASE1_strict,2-5-7-6,time_scaleSM,avg,-0.8,0,-0.666666667,0,4,0.4,0,0.333333333,0,4,-1.2,-1,1.2,1
CASE1_strict,2-5-7-6,time_scaleSM,median,0,0,0,0,4,0.6,0.2,0.5,0.166666667,4,-0.6,-0.5,0.6,0.5
CASE1_strict,2-5-7-6,time_scaleST,per_student,-0.083783784,0.486306273,-0.085585586,0.411219569,37,0.314285714,0.164130361,0.19047619,0.106479427,7,-0.398069498,-0.276061776,0.398069498,0.276061776
CASE1_strict,2-5-7-6,time_scaleST,avg,-0.6,0,-0.333333333,0,4,0.4,0,0.333333333,0,4,-1,-0.666666667,1,0.666666667
CASE1_strict,2-5-7-6,time_scaleST,median,-0.2,0.43204938,-0.166666667,0.319142369,4,0.2,0,0,0,4,-0.4,-0.166666667,0.4,0.166666667
CASE1_strict,2-5-7-6,log_time_function,per_student,0.054054054,0.545544407,0.031531532,0.45822126,37,0.371428571,0.56999821,0.333333333,0.503952631,7,-0.317374517,-0.301801802,0.317374517,0.301801802
CASE1_strict,2-5-7-6,log_time_function,avg,0.2,0,0,0,4,1,0,1,0,4,-0.8,-1,0.8,1
CASE1_strict,2-5-7-6,log_time_function,median,1,0,1,0,4,0.8,0,0.666666667,0,4,0.2,0.333333333,0.2,0.333333333
CASE1_strict,2-5-7-6,log_time_output,per_student,0.486486486,0.520998087,0.414414414,0.467601415,37,0.628571429,0.296234876,0.523809524,0.338396914,7,-0.142084942,-0.109395109,0.142084942,0.109395109
CASE1_strict,2-5-7-6,log_time_output,avg,1,0,1,0,4,1,0,1,0,4,0,0,0,0
CASE1_strict,2-5-7-6,log_time_output,median,1,0,1,0,4,1,0,1,0,4,0,0,0,0
CASE1_strict,2-5-7-6,log_time_syntaxBL,per_student,-0.162162162,0.510088149,-0.13963964,0.412844657,37,-0.528571429,0.341066754,-0.404761905,0.279698574,7,0.366409266,0.265122265,0.366409266,0.265122265
CASE1_strict,2-5-7-6,log_time_syntaxBL,avg,-0.4,0,-0.333333333,0,4,-0.8,0,-0.666666667,0,4,0.4,0.333333333,0.4,0.333333333
CASE1_strict,2-5-7-6,log_time_syntaxBL,median,-0.6,0.2,-0.5,0.166666667,4,-0.8,0,-0.666666667,0,4,0.2,0.166666667,0.2,0.166666667
CASE1_strict,2-5-7-6,log_time_scaleSM,per_student,-0.013513514,0.542348328,1.05E-17,0.453547909,37,0.057142857,0.536808407,0.071428571,0.416496564,7,-0.070656371,-0.071428571,0.070656371,0.071428571
CASE1_strict,2-5-7-6,log_time_scaleSM,avg,-0.6,0,-0.333333333,0,4,0.4,0,0.333333333,0,4,-1,-0.666666667,1,0.666666667
CASE1_strict,2-5-7-6,log_time_scaleSM,median,0,0,0,0,4,0.6,0.2,0.5,0.166666667,4,-0.6,-0.5,0.6,0.5
CASE1_strict,2-5-7-6,log_time_scaleST,per_student,-0.083783784,0.486306273,-0.085585586,0.411219569,37,0.314285714,0.164130361,0.19047619,0.106479427,7,-0.398069498,-0.276061776,0.398069498,0.276061776
CASE1_strict,2-5-7-6,log_time_scaleST,avg,-0.6,0,-0.333333333,0,4,0.2,0,0,0,4,-0.8,-0.333333333,0.8,0.333333333
CASE1_strict,2-5-7-6,log_time_scaleST,median,-0.2,0.43204938,-0.166666667,0.319142369,4,0.2,0,0,0,4,-0.4,-0.166666667,0.4,0.166666667
CASE1_strict,2-5-7-6,acc_function,per_student,0.032432432,0.536280511,0.004504505,0.449368069,37,-0.4,0.389138242,-0.333333333,0.333333333,7,0.432432432,0.337837838,0.432432432,0.337837838
CASE1_strict,2-5-7-6,acc_function,avg,0.2,0,0,0,4,-0.8,0,-0.666666667,0,4,1,0.666666667,1,0.666666667
CASE1_strict,2-5-7-6,acc_function,median,-0.2,0.43204938,-0.166666667,0.319142369,4,-0.7,0.1,-0.5,0.166666667,4,0.5,0.333333333,0.5,0.333333333
CASE1_strict,2-5-7-6,acc_output,per_student,0.335135135,0.345015641,0.279279279,0.287513034,37,0.314285714,0.279941685,0.261904762,0.233284737,7,0.020849421,0.017374517,0.020849421,0.017374517
CASE1_strict,2-5-7-6,acc_output,avg,0.8,0,0.666666667,0,4,0.3,0.1,0.166666667,0.166666667,4,0.5,0.5,0.5,0.5
CASE1_strict,2-5-7-6,acc_output,median,0.6,0.282842712,0.5,0.319142369,4,0.6,0.282842712,0.5,0.319142369,4,0,0,0,0
CASE1_strict,2-5-7-6,acc_syntaxBL,per_student,-0.162162162,0.300766005,-0.135135135,0.250638338,37,-0.2,0.302371578,-0.166666667,0.251976315,7,0.037837838,0.031531532,0.037837838,0.031531532
CASE1_strict,2-5-7-6,acc_syntaxBL,avg,-0.6,0.2,-0.5,0.166666667,4,-0.6,0.2,-0.5,0.166666667,4,0,0,0,0
CASE1_strict,2-5-7-6,acc_syntaxBL,median,0,0,0,0,4,0,0,0,0,4,0,0,0,0
CASE1_strict,2-5-7-6,scaleSM,per_student,0.291891892,0.40893955,0.238738739,0.332296903,37,0.3,0.27774603,0.238095238,0.249716392,7,-0.008108108,0.000643501,0.008108108,0.000643501
CASE1_strict,2-5-7-6,scaleSM,avg,0.4,0,0.333333333,0,4,0.4,0,0.333333333,0,4,0,0,0,0
CASE1_strict,2-5-7-6,scaleSM,median,0.3,0.1,0.166666667,0.166666667,4,-0.2,0.43204938,-0.166666667,0.319142369,4,0.5,0.333333333,0.5,0.333333333
CASE1_strict,2-5-7-6,scaleST,per_student,0.327027027,0.37893781,0.256756757,0.323259011,37,-0.042857143,0.271804251,-0.047619048,0.212958855,7,0.36988417,0.304375804,0.36988417,0.304375804
CASE1_strict,2-5-7-6,scaleST,avg,0.4,0,0.333333333,0,4,0.2,0,0,0,4,0.2,0.333333333,0.2,0.333333333
CASE1_strict,2-5-7-6,scaleST,median,0.6,0.2,0.5,0.166666667,4,-0.2,0.43204938,-0.166666667,0.319142369,4,0.8,0.666666667,0.8,0.666666667
CASE2_unanimous_up_to_ties,1-2-4-7-6,readTime,per_student,0.4,0.422988084,0.324324324,0.390706502,37,0.65,0.289087233,0.585714286,0.304389654,7,-0.25,-0.261389961,0.25,0.261389961
CASE2_unanimous_up_to_ties,1-2-4-7-6,readTime,avg,0.9,0,0.8,0,5,0.6,0,0.4,0,5,0.3,0.4,0.3,0.4
CASE2_unanimous_up_to_ties,1-2-4-7-6,readTime,median,0.7,0,0.6,0,5,0.6,0,0.4,0,5,0.1,0.2,0.1,0.2
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_readTime,per_student,0.281081081,0.551576531,0.247747748,0.461004292,37,0.65,0.289087233,0.585714286,0.304389654,7,-0.368918919,-0.337966538,0.368918919,0.337966538
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_readTime,avg,0.9,0,0.8,0,5,0.6,0,0.4,0,5,0.3,0.4,0.3,0.4
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_readTime,median,0.7,0,0.6,0,5,0.6,0,0.4,0,5,0.1,0.2,0.1,0.2
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_function,per_student,0.072972973,0.521768639,0.064864865,0.441261224,37,0.242857143,0.453107186,0.228571429,0.345229885,7,-0.16988417,-0.163706564,0.16988417,0.163706564
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_function,avg,0.7,0,0.6,0,5,0.9,0,0.8,0,5,-0.2,-0.2,0.2,0.2
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_function,median,0.9,0,0.8,0,5,0.5,0,0.2,0,5,0.4,0.6,0.4,0.6
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_output,per_student,0.514864865,0.381473825,0.421621622,0.352700114,37,0.814285714,0.132864823,0.714285714,0.135526185,7,-0.299420849,-0.292664093,0.299420849,0.292664093
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_output,avg,1,0,1,0,5,1,0,1,0,5,0,0,0,0
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_output,median,1,0,1,0,5,1,0,1,0,5,0,0,0,0
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_syntaxBL,per_student,0.064864865,0.471321441,0.045945946,0.392906422,37,0.142857143,0.306394437,0.071428571,0.271052371,7,-0.077992278,-0.025482625,0.077992278,0.025482625
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_syntaxBL,avg,0.1,0,0,0,5,0,0,-0.2,0,5,0.1,0.2,0.1,0.2
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_syntaxBL,median,0.2,0.141421356,0.1,0.191485422,5,-0.2,0.2,-0.3,0.1,5,0.4,0.4,0.4,0.4
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_scaleSM,per_student,0.113513514,0.467692531,0.094594595,0.391080241,37,0.342857143,0.216182085,0.271428571,0.182946407,7,-0.229343629,-0.176833977,0.229343629,0.176833977
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_scaleSM,avg,0.3,0,0.2,0,5,0.3,0,0.2,0,5,0,0,0,0
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_scaleSM,median,0.5,0.238047614,0.4,0.21602469,5,0.8,0.1,0.7,0.1,5,-0.3,-0.3,0.3,0.3
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_scaleST,per_student,0.085135135,0.412452268,0.054054054,0.341376066,37,0.364285714,0.387034777,0.314285714,0.318157964,7,-0.279150579,-0.26023166,0.279150579,0.26023166
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_scaleST,avg,-0.6,0,-0.4,0,5,0.7,0,0.6,0,5,-1.3,-1,1.3,1
CASE2_unanimous_up_to_ties,1-2-4-7-6,time_scaleST,median,0,0,0,0,5,0.2,0.1,0.1,0.1,5,-0.2,-0.1,0.2,0.1
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_function,per_student,0.072972973,0.521768639,0.064864865,0.441261224,37,0.242857143,0.453107186,0.228571429,0.345229885,7,-0.16988417,-0.163706564,0.16988417,0.163706564
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_function,avg,0.7,0,0.6,0,5,0.6,0,0.4,0,5,0.1,0.2,0.1,0.2
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_function,median,0.9,0,0.8,0,5,0.5,0,0.2,0,5,0.4,0.6,0.4,0.6
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_output,per_student,0.514864865,0.381473825,0.421621622,0.352700114,37,0.814285714,0.132864823,0.714285714,0.135526185,7,-0.299420849,-0.292664093,0.299420849,0.292664093
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_output,avg,1,0,1,0,5,1,0,1,0,5,0,0,0,0
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_output,median,1,0,1,0,5,1,0,1,0,5,0,0,0,0
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_syntaxBL,per_student,0.064864865,0.471321441,0.045945946,0.392906422,37,0.142857143,0.306394437,0.071428571,0.271052371,7,-0.077992278,-0.025482625,0.077992278,0.025482625
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_syntaxBL,avg,0.3,0,0.2,0,5,0,0,-0.2,0,5,0.3,0.4,0.3,0.4
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_syntaxBL,median,0.2,0.141421356,0.1,0.191485422,5,-0.2,0.2,-0.3,0.1,5,0.4,0.4,0.4,0.4
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_scaleSM,per_student,0.113513514,0.467692531,0.094594595,0.391080241,37,0.342857143,0.216182085,0.271428571,0.182946407,7,-0.229343629,-0.176833977,0.229343629,0.176833977
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_scaleSM,avg,0.4,0,0.4,0,5,0.7,0,0.6,0,5,-0.3,-0.2,0.3,0.2
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_scaleSM,median,0.5,0.238047614,0.4,0.21602469,5,0.8,0.1,0.7,0.1,5,-0.3,-0.3,0.3,0.3
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_scaleST,per_student,0.085135135,0.412452268,0.054054054,0.341376066,37,0.364285714,0.387034777,0.314285714,0.318157964,7,-0.279150579,-0.26023166,0.279150579,0.26023166
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_scaleST,avg,0.3,0,0.2,0,5,0.4,0,0.4,0,5,-0.1,-0.2,0.1,0.2
CASE2_unanimous_up_to_ties,1-2-4-7-6,log_time_scaleST,median,0,0,0,0,5,0.2,0.1,0.1,0.1,5,-0.2,-0.1,0.2,0.1
CASE2_unanimous_up_to_ties,1-2-4-7-6,acc_function,per_student,0.235135135,0.417175973,0.189189189,0.339939409,37,-0.264285714,0.245988219,-0.214285714,0.172614942,7,0.499420849,0.403474903,0.499420849,0.403474903
CASE2_unanimous_up_to_ties,1-2-4-7-6,acc_function,avg,0.5,0,0.4,0,5,-0.4,0.2,-0.3,0.1,5,0.9,0.7,0.9,0.7
CASE2_unanimous_up_to_ties,1-2-4-7-6,acc_function,median,0.25,0.262995564,0.2,0.21602469,5,-0.7,0.141421356,-0.5,0.191485422,5,0.95,0.7,0.95,0.7
CASE2_unanimous_up_to_ties,1-2-4-7-6,acc_output,per_student,0.324324324,0.259057966,0.259459459,0.207246373,37,0.321428571,0.220157643,0.257142857,0.176126114,7,0.002895753,0.002316602,0.002895753,0.002316602
CASE2_unanimous_up_to_ties,1-2-4-7-6,acc_output,avg,0.9,0,0.8,0,5,0.55,0.15,0.5,0.1,5,0.35,0.3,0.35,0.3
CASE2_unanimous_up_to_ties,1-2-4-7-6,acc_output,median,0.5,0.238047614,0.4,0.21602469,5,0.5,0.288675135,0.4,0.294392029,5,0,1.67E-16,0,1.67E-16
CASE2_unanimous_up_to_ties,1-2-4-7-6,acc_syntaxBL,per_student,-0.027027027,0.207818331,-0.021621622,0.166254665,37,-0.035714286,0.159719141,-0.028571429,0.127775313,7,0.008687259,0.006949807,0.008687259,0.006949807
CASE2_unanimous_up_to_ties,1-2-4-7-6,acc_syntaxBL,avg,-0.3,0.141421356,-0.2,0.141421356,5,-0.1,0.282842712,-0.1,0.191485422,5,-0.2,-0.1,0.2,0.1
CASE2_unanimous_up_to_ties,1-2-4-7-6,acc_syntaxBL,median,0,0,0,0,5,0,0,0,0,5,0,0,0,0
CASE2_unanimous_up_to_ties,1-2-4-7-6,scaleSM,per_student,0.504054054,0.229092917,0.408108108,0.214826616,37,0.514285714,0.192194629,0.414285714,0.172614942,7,-0.01023166,-0.006177606,0.01023166,0.006177606
CASE2_unanimous_up_to_ties,1-2-4-7-6,scaleSM,avg,0.65,0.05,0.5,0.1,5,0.7,0,0.6,0,5,-0.05,-0.1,0.05,0.1
CASE2_unanimous_up_to_ties,1-2-4-7-6,scaleSM,median,0.65,0.05,0.5,0.1,5,0.25,0.262995564,0.2,0.21602469,5,0.4,0.3,0.4,0.3
CASE2_unanimous_up_to_ties,1-2-4-7-6,scaleST,per_student,0.516216216,0.212785279,0.416216216,0.200692737,37,0.3,0.190862703,0.242857143,0.149829835,7,0.216216216,0.173359073,0.216216216,0.173359073
CASE2_unanimous_up_to_ties,1-2-4-7-6,scaleST,avg,0.7,0,0.6,0,5,0.6,0,0.4,0,5,0.1,0.2,0.1,0.2
CASE2_unanimous_up_to_ties,1-2-4-7-6,scaleST,median,0.8,0.141421356,0.7,0.191485422,5,0.25,0.262995564,0.2,0.21602469,5,0.55,0.5,0.55,0.5
CASE2_unanimous_up_to_ties,1-2-4-7-8,readTime,per_student,0.312162162,0.500999731,0.251351351,0.445167215,37,0.492857143,0.505984593,0.471428571,0.436591623,7,-0.180694981,-0.22007722,0.180694981,0.22007722
CASE2_unanimous_up_to_ties,1-2-4-7-8,readTime,avg,0.7,0,0.6,0,5,0.6,0,0.4,0,5,0.1,0.2,0.1,0.2
CASE2_unanimous_up_to_ties,1-2-4-7-8,readTime,median,0.5,0,0.4,0,5,0.6,0,0.4,0,5,-0.1,0,0.1,0
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_readTime,per_student,0.312162162,0.500999731,0.251351351,0.445167215,37,0.492857143,0.505984593,0.471428571,0.436591623,7,-0.180694981,-0.22007722,0.180694981,0.22007722
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_readTime,avg,0.7,0,0.6,0,5,0.6,0,0.4,0,5,0.1,0.2,0.1,0.2
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_readTime,median,0.5,0,0.4,0,5,0.6,0,0.4,0,5,-0.1,0,0.1,0
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_function,per_student,0.335135135,0.364629554,0.275675676,0.334829852,37,0.542857143,0.420398256,0.457142857,0.365892814,7,-0.207722008,-0.181467181,0.207722008,0.181467181
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_function,avg,0.7,0,0.6,0,5,0.9,0,0.8,0,5,-0.2,-0.2,0.2,0.2
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_function,median,0.9,0,0.8,0,5,0.6,0,0.4,0,5,0.3,0.4,0.3,0.4
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_output,per_student,0.528378378,0.382477793,0.437837838,0.346684179,37,0.864285714,0.0952976,0.757142857,0.149829835,7,-0.335907336,-0.319305019,0.335907336,0.319305019
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_output,avg,1,0,1,0,5,1,0,1,0,5,0,0,0,0
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_output,median,1,0,1,0,5,1,0,1,0,5,0,0,0,0
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_syntaxBL,per_student,-0.010810811,0.422210261,0,0.351829197,37,-0.142857143,0.360979393,-0.157142857,0.266496544,7,0.132046332,0.157142857,0.132046332,0.157142857
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_syntaxBL,avg,0.1,0,0,0,5,0,0,-0.2,0,5,0.1,0.2,0.1,0.2
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_syntaxBL,median,0,0.244948974,4.63E-18,0.21602469,5,-0.4,0,-0.4,0,5,0.4,0.4,0.4,0.4
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_scaleSM,per_student,0.208108108,0.437516565,0.172972973,0.382487342,37,0.107142857,0.359988662,0.085714286,0.28996833,7,0.100965251,0.087258687,0.100965251,0.087258687
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_scaleSM,avg,0.7,0,0.6,0,5,-0.2,0,-0.2,0,5,0.9,0.8,0.9,0.8
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_scaleSM,median,0.5,0.238047614,0.4,0.21602469,5,0.4,0.21602469,0.3,0.191485422,5,0.1,0.1,0.1,0.1
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_scaleST,per_student,0.175675676,0.442752695,0.135135135,0.365554903,37,0.042857143,0.465547735,0.057142857,0.361967413,7,0.132818533,0.077992278,0.132818533,0.077992278
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_scaleST,avg,0.1,0,0,0,5,0.35,0.15,0.3,0.1,5,-0.25,-0.3,0.25,0.3
CASE2_unanimous_up_to_ties,1-2-4-7-8,time_scaleST,median,0.5,0.288675135,0.4,0.294392029,5,-0.4,0.282842712,-0.3,0.191485422,5,0.9,0.7,0.9,0.7
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_function,per_student,0.335135135,0.364629554,0.275675676,0.334829852,37,0.542857143,0.420398256,0.457142857,0.365892814,7,-0.207722008,-0.181467181,0.207722008,0.181467181
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_function,avg,0.7,0,0.6,0,5,0.8,0,0.6,0,5,-0.1,0,0.1,0
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_function,median,0.9,0,0.8,0,5,0.6,0,0.4,0,5,0.3,0.4,0.3,0.4
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_output,per_student,0.528378378,0.382477793,0.437837838,0.346684179,37,0.864285714,0.0952976,0.757142857,0.149829835,7,-0.335907336,-0.319305019,0.335907336,0.319305019
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_output,avg,1,0,1,0,5,1,0,1,0,5,0,0,0,0
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_output,median,1,0,1,0,5,1,0,1,0,5,0,0,0,0
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_syntaxBL,per_student,-0.010810811,0.422210261,0,0.351829197,37,-0.142857143,0.360979393,-0.157142857,0.266496544,7,0.132046332,0.157142857,0.132046332,0.157142857
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_syntaxBL,avg,0.3,0,0.2,0,5,-0.4,0,-0.4,0,5,0.7,0.6,0.7,0.6
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_syntaxBL,median,0,0.244948974,4.63E-18,0.21602469,5,-0.4,0,-0.4,0,5,0.4,0.4,0.4,0.4
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_scaleSM,per_student,0.208108108,0.437516565,0.172972973,0.382487342,37,0.107142857,0.359988662,0.085714286,0.28996833,7,0.100965251,0.087258687,0.100965251,0.087258687
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_scaleSM,avg,0.7,0,0.6,0,5,0.2,0,0.2,0,5,0.5,0.4,0.5,0.4
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_scaleSM,median,0.5,0.238047614,0.4,0.21602469,5,0.4,0.21602469,0.3,0.191485422,5,0.1,0.1,0.1,0.1
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_scaleST,per_student,0.175675676,0.442752695,0.135135135,0.365554903,37,0.042857143,0.465547735,0.057142857,0.361967413,7,0.132818533,0.077992278,0.132818533,0.077992278
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_scaleST,avg,0.6,0,0.4,0,5,-0.1,0,0,0,5,0.7,0.4,0.7,0.4
CASE2_unanimous_up_to_ties,1-2-4-7-8,log_time_scaleST,median,0.5,0.288675135,0.4,0.294392029,5,-0.4,0.282842712,-0.3,0.191485422,5,0.9,0.7,0.9,0.7
CASE2_unanimous_up_to_ties,1-2-4-7-8,acc_function,per_student,0.237837838,0.443634468,0.202702703,0.358289092,37,-0.135714286,0.254550424,-0.128571429,0.211891385,7,0.373552124,0.331274131,0.373552124,0.331274131
CASE2_unanimous_up_to_ties,1-2-4-7-8,acc_function,avg,0.6,0.1,0.5,0.1,5,-0.1,0.1,-0.1,0.1,5,0.7,0.6,0.7,0.6
CASE2_unanimous_up_to_ties,1-2-4-7-8,acc_function,median,0.25,0.262995564,0.2,0.21602469,5,-0.25,0.381881308,-0.2,0.294392029,5,0.5,0.4,0.5,0.4
CASE2_unanimous_up_to_ties,1-2-4-7-8,acc_output,per_student,0.256756757,0.346246702,0.205405405,0.276997362,37,0.25,0.298807152,0.2,0.239045722,7,0.006756757,0.005405405,0.006756757,0.005405405
CASE2_unanimous_up_to_ties,1-2-4-7-8,acc_output,avg,0.9,0,0.8,0,5,0.55,0.15,0.5,0.1,5,0.35,0.3,0.35,0.3
CASE2_unanimous_up_to_ties,1-2-4-7-8,acc_output,median,0.5,0.238047614,0.4,0.21602469,5,0.5,0.288675135,0.4,0.294392029,5,0,1.67E-16,0,1.67E-16
CASE2_unanimous_up_to_ties,1-2-4-7-8,acc_syntaxBL,per_student,-0.013513514,0.173847031,-0.010810811,0.139077625,37,-0.035714286,0.159719141,-0.028571429,0.127775313,7,0.022200772,0.017760618,0.022200772,0.017760618
CASE2_unanimous_up_to_ties,1-2-4-7-8,acc_syntaxBL,avg,-0.2,0.1,-0.1,0.1,5,-0.1,0.282842712,-0.1,0.191485422,5,-0.1,0,0.1,0
CASE2_unanimous_up_to_ties,1-2-4-7-8,acc_syntaxBL,median,0,0,0,0,5,0,0,0,0,5,0,0,0,0
CASE2_unanimous_up_to_ties,1-2-4-7-8,scaleSM,per_student,0.408108108,0.269010578,0.324324324,0.232966075,37,0.5,0.27516229,0.414285714,0.24743583,7,-0.091891892,-0.08996139,0.091891892,0.08996139
CASE2_unanimous_up_to_ties,1-2-4-7-8,scaleSM,avg,0.65,0.05,0.5,0.1,5,0.7,0,0.6,0,5,-0.05,-0.1,0.05,0.1
CASE2_unanimous_up_to_ties,1-2-4-7-8,scaleSM,median,0.4,0.21602469,0.3,0.191485422,5,0.25,0.262995564,0.2,0.21602469,5,0.15,0.1,0.15,0.1
CASE2_unanimous_up_to_ties,1-2-4-7-8,scaleST,per_student,0.416216216,0.285707764,0.335135135,0.231582355,37,0.314285714,0.279941685,0.257142857,0.232115383,7,0.101930502,0.077992278,0.101930502,0.077992278
CASE2_unanimous_up_to_ties,1-2-4-7-8,scaleST,avg,0.7,0,0.6,0,5,0.6,0,0.4,0,5,0.1,0.2,0.1,0.2
CASE2_unanimous_up_to_ties,1-2-4-7-8,scaleST,median,0.8,0.141421356,0.7,0.191485422,5,0.25,0.262995564,0.2,0.21602469,5,0.55,0.5,0.55,0.5
CASE2_unanimous_up_to_ties,1-2-5-3-6,readTime,per_student,0.521621622,0.444111707,0.42972973,0.407938035,37,0.7,0.192724822,0.628571429,0.197948664,7,-0.178378378,-0.198841699,0.178378378,0.198841699
CASE2_unanimous_up_to_ties,1-2-5-3-6,readTime,avg,0.9,0,0.8,0,5,0.9,0,0.8,0,5,0,0,0,0
